comment,province
好东西我的评分：#电影好东西#强烈推荐。这部电影是我和两个闺蜜一起去看的，全场就我们仨，我们放肆的笑和讨论。这部电影就像是在和我们唠家常，不会刻意搞笑，不会刻意煽情，不会歌颂苦难。宋佳简直是我见过最会将表演融入人物的演员，演啥就是啥，台词自然流畅。章宇像一只潦草小狗，真的第一次见他演这么奶的角色，好可爱。这是一部看完心情很好的电影。笑点密集，自然不做作。它可能最后票房不会特别好，到有幸遇到的，都会觉得值得,重庆
很治愈“妈妈”的电影好的电影会让人在看的时候无数次笑看完觉得身心舒畅浑身充满爱的能量确实是《好东西》#电影好东西#@钟楚曦本来只是想去看大美女的,辽宁
降温喽又到穿卫衣的时候啦！#火锅#🥘还是那么好吃😋#煤球and小乖#煤球依旧清澈的愚蠢#电影好东西#好看,广东
#好东西#活脱脱一部喜剧片，男女老少皆宜！无论谁看，都觉精彩！#电影好东西##宋佳#钟楚曦L偏要逗你玩的微博视频,北京
#电影好东西#其实昨天看完《好东西》还和朋友讨论呢，宋佳真的会选本子，山花到好东西，都是很好的本子，而且她也很适合演这种独立有魅力的角色，洒脱中带着某种母亲性光辉。其实本子也肯能对她有比较大的影响，故事里传达的思想会影响演员，也会影响她之后对本子的选择。所以啊，得需要更多女性叙事的作品，越来越多的女性演女性的故事，女性的故事又会影响她们选择，越来越多的故事被创作出来，这样才会形成一个良性的循环。其实很佩服邵艺辉导演的一点是她能让这部作品成功过审上映。女性主义的作品在这样的环境里能过审上映是比较困难的，且《好东西》中不乏有一些很有态度的台词，不得不说，导演功力太好了，很多台词放在平台都是要被屏蔽的程度，但是她通过诙谐喜剧的方式，以调侃的方式呈现出来，女人能看懂其中深刻的含义，男人也能看懂其字面上的意思（甚至会为此感到骄傲，belike“我都这么为女性说话了，我这是在推动性别平等啊！”）导演真的厉害，轻巧地拿起放下，但是又会给人在心里留下重重的印迹。30岁出头，能从编剧到导演（还是剪辑指导），还能把片子拍得这么好，这何尝不能说明女性其实有很强的学习能力呢？邵艺辉如此，贾玲也是，也算是跨行了，还能掌握好这门技能，真的很厉害。看完之后我们都觉得这部电影值得二刷，里面好多细节。比如开场的镜头“袋鼠妈妈”搬家公司，取件员是身着工作服的女性，路过的也都是各种女性，王茉莉随母姓……真好啊，能在大荧幕上看到这样的好东西，真好啊。很喜欢王茉莉最后对着王铁梅说的那句话，她或许还不能真正理解其中的含义，但她不和小马一样是为了讨好铁梅而说出“我看过她所有报道”，王茉莉甚至都不会说这种话，她看过王铁梅的报道，并加入自己的思考，这就是女性之间的传承，思想的传承。P.S.导演太会选曲了P.P.S.最爱那段声音蒙太奇,四川
当一下#电影好东西#的自来水，太好看太生动了,陕西
我宣布这是我长这么大以来，看过的最最最好看的电影！！！#电影好东西#,北京
#电影好东西今日上映#邵艺辉担任编剧、导演、剪辑指导，宋佳、钟楚曦、曾慕梅领衔主演，章宇领衔主演，赵又廷、周野芒特别出演，任彬、张弛主演，王菊、孔连顺、蒋易友情出演的电影《好东西》今日正式上映，发布手绘版上映海报。海报中六位主角一同坐在长椅上仰望天空，城市楼房建筑在他们身后远处，似乎是一起在大自然中享受自在放松身心。就像影片整体风格和传递的氛围一样，轻盈自然，好玩有趣。快抛掉城市闹嚷喧嚣，进入#电影好东西#的快乐家园吧。,浙江
【#梅婷为女儿的新电影打call#】#梅婷看女儿演的电影笑出眼泪#近日，电影《好东西》映后互动环节上。在电影中饰演小孩王茉莉的小演员曾慕梅在介绍自己时，她的妈妈，演员梅婷在台下激动欢呼，对女儿的自豪感溢出屏幕。梅婷说，今天带着全家人来为女儿打call，看到她演的电影眼泪都快笑出来了。#电影好东西#L海报新闻的微博视频,
#肖战工作室包场好东西#@肖战工作室包场支持#电影好东西#，影片今日上映。,北京
#电影好东西#是幽默又相互温暖的《好东西》,山东
#肖战工作室包场好东西##肖战工作室包场支持好东西#肖战工作室包场了今日上映的电影《好东西》。#电影好东西#,北京
前段时间小朋友数学（优势科目）考了一个历史低分。我妈批评他，说最近这小家伙也是脑子里全是篮球🏀，学习不用心，要把家里的篮球卡片全部收起来；小朋友爸爸就吓唬他说要把篮球课停了，等成绩恢复了再继续；小朋友虽然听了不开心，但是没说话，可能觉得自己考的不好，准备逆来顺受了。😠我坚决反对了！不行，连吓唬也不行！这不就是生活中的“一刀切”嘛！拥有权力的人真的很容易陷入这种自以为是的傲慢。跟家人深谈了一下关于对待小朋友的方式。小朋友爸爸有点意外，在他看来，他对娃从不动手，接送照顾，陪玩陪学，已经胜过了90%的爹。先表扬了他，然后提出问题。我说，你不能欺负他。小朋友爸爸错愕：我怎么欺负他了？我说，首先，我们拥有一个情绪稳定，性格脾气很好的孩子，这是我们的福气。不能因为他不爱闹，就无限增加他的压力，否则不就是“爱哭的孩子有奶吃”嘛；其次，考试没考好，学习不专心，可以针对这件事批评甚至惩罚，但是不能把这件事的影响带入生活中其他的事。他做了什么都能延伸到学习上，给脸色看，那也是一种霸凌。他最近开始对你小心翼翼了，你没发现么？还是你觉得这样是受用的呢？我们引以为傲的是小朋友拥有绝对的安全感，老师说，他每天看起来都很快乐。他曾跟小朋友炫耀：我爸爸妈妈绝不会打我的，除非我犯了原则性错误。所以考试不好我也就难受5分钟，下次考好就行啊。这很可贵，作为父母就应该保护孩子的这些生命里珍贵的东西，这种被爱的底气是我们唯一能给他的礼物。小朋友爸爸立刻理解并接受了，此时我认为他胜过了99%的爸爸。这几天明显有了改善，很开心。我爱你。因为对我来说你是世界上最好的小孩，不是因为成绩，外在，听话或者别的什么，你的存在就是世界上最好的“好东西”。#二嫂碎碎念##电影好东西##新星闪光计划##大城小事#,江苏
好东西我的评分：#电影好东西#点映场几乎坐满，除了女孩子外，男生观众也不少，电影绝对是男性友好，毕竟，人类的情感是相通的。最精彩的一段戏是铁梅做家务的声音蒙太奇，导演将声音作为媒介，从女儿“听音猜谜”的游戏剪切到母亲辛劳的家务场景，孩子般的奇思妙想终究抵不过现实生活的柴米油盐，这段设计充满想象力，也是情感最浓烈的时刻。和导演前作相比，表演和美术设计更加舒适自然，剪辑节奏更好地达到喜剧效果，配乐适量且时髦，然而有些遗憾的是，少了些灵气，缺失了更多个人表达，取而代之的是社交媒体上已然存在的热门话题，却没有对社会议题进行更深层次的思考和挖掘。影片中几场“高潮戏”基本是靠段子来完成，同时过渡地不够自然流畅，因此更像是小品或情景喜剧；如果作为喜剧电影，嬉笑怒骂背后又少了讽刺性或悲剧色彩，因此厚度不够。诚然，电影的故事是好看的，人物塑造是成功的，观众的情绪需要疏导、压力需要释放，但电影创作在成为观众“嘴替”的同时是否也需要引领审美，是一个值得探讨的话题。,北京
“感谢我生命历程中遇到的所有朋友们。女性和女性之间的友情在我当下的生活里支撑了我情感世界的90%。我很幸运，有人能与我一起创造herstory。”#好东西豆瓣开分9.1##电影好东西#,云南
#电影好东西#,北京
#电影好东西#小孩听拟声录音那场戏是的全片最柔软最浪漫的情节。,吉林
【#电影好东西今日上映#】电影《好东西》发布今日上映海报。在远离城市喧嚣的自然中，几位主角并肩而坐，一同仰望天空。他们神态各异，仿佛也在各自想着不同的事情——工作、生活、恋爱、教育，每个人都有各自的“主线”与“课题”，他们将有怎样的故事与变化？#电影好东西#由邵艺辉担任编剧、导演、剪辑指导，宋佳、钟楚曦、曾慕梅领衔主演，章宇领衔主演，赵又廷、周野芒特别出演，任彬、张弛主演，王菊、孔连顺、蒋易友情出演，今日已正式上映。（北青报肖扬07L）,
#电影好东西#昨天看的点映，挺好看的没有死流量们污染眼睛。探讨了很多议题，能引人深思。但总感觉想探讨的东西有点多，每一个都有点浅尝辄止的感觉…但总体来说，挺好看的。推荐,北京
岔腿占座不太礼貌，遇到铁梅你可能就危险了。#电影好东西#先看到好东西的人已经享受到了。L电影发烧友的微博视频,北京
《好东西》里我还很喜欢的一段，小叶在听声音，带着小孩一起听，让她猜是什么声音。打雷的声音其实是妈妈在晾晒衣物，泥石流的声音则是妈妈不小心从楼上把橘子滚落了下去，暴雨的声音是妈妈在洗菜，而打鼾的河马，则是妈妈累到在沙发上打呼的声音。所有琐碎的，辛苦的事情化成了美妙的音符，化成了雄浑有力的节奏，成为了音乐的一部分。#电影好东西#,云南
#电影好东西今日上映#电影《好东西》今日上映并发布海报，海报中的他们远离城市的喧嚣，六个人置身舒适自然的环境中，展现独属于“好东西”的乌托邦。#电影好东西#由邵艺辉担任编剧、导演、剪辑指导，宋佳、钟楚曦、曾慕梅领衔主演，章宇领衔主演，赵又廷、周野芒特别出演，任彬、张弛主演，王菊、孔连顺、蒋易友情出演.,河南
好东西我的评分：#电影好东西#想拥有王铁梅这种妈妈太酷了宋佳的演技真好收拾收拾准备升咖了,福建
电影票超话电影票🎦✨大家想看电影可以找我买呀～每张8折起，优惠不等哦～轻松节省官方出票哦～各地影院均🉑想买的可以d我另外还送某团&e了么券～#电影票##低价电影票##电影好东西##电影胜券在握#,江苏
#电影好东西今日上映#邵艺辉担任编剧、导演、剪辑指导，宋佳、钟楚曦、曾慕梅领衔主演，章宇领衔主演，赵又廷、周野芒特别出演，任彬、张弛主演，王菊、孔连顺、蒋易友情出演的电影《好东西》今日正式上映，发布手绘版上映海报。海报中六位主角一同坐在长椅上仰望天空，城市楼房建筑在他们身后远处，似乎是一起在大自然中享受自在放松身心。就像影片整体风格和传递的氛围一样，轻盈自然，好玩有趣。快抛掉城市闹嚷喧嚣，进入#电影好东西#的快乐家园吧。,北京
#电影好东西#非常真实，超级好看！,辽宁
#电影好东西路演#太原站📍#电影好东西#如果能让你开心的那就是好东西二刷去找焖面,山西
#电影好东西今日上映#邵艺辉担任编剧、导演、剪辑指导，宋佳、钟楚曦、曾慕梅领衔主演，章宇领衔主演，赵又廷、周野芒特别出演，任彬、张弛主演，王菊、孔连顺、蒋易友情出演的电影《好东西》今日正式上映，发布手绘版上映海报。海报中六位主角一同坐在长椅上仰望天空，城市楼房建筑在他们身后远处，似乎是一起在大自然中享受自在放松身心。就像影片整体风格和传递的氛围一样，轻盈自然，好玩有趣。快抛掉城市闹嚷喧嚣，进入#电影好东西#的快乐家园吧。,北京
#电影好东西里的新关系##电影好东西里的雄竞#这当然不是一部没有瑕疵的电影。很多人都提到过，人物台词过密，又有点概念化，不够生活，现实感也略微欠缺。的确，这样互助互信的社群，这样的男性，这样的小孩，这样的女性情谊，一切都过于美好了，美好得让人难以相信。但是如邵艺辉所说，她就是想要创造一个理想的、自己想要生活在其间的世界。是的，想象原本就很有力量，当有人这样去想了，去讲述了，它就有可能改变现实。#电影好东西#,
“我正直勇敢，热爱阅读，有何可悲？”#电影好东西##宋佳##女性力量#L星闻百分百的微博视频,北京
王铁梅确保每个女孩夜间出行的安全！#电影好东西#没想到电影好东西这么好笑L每日好片推荐的微博视频,北京
#好东西新预告##电影好东西#作为《爱情神话》的姐妹篇，《好东西》将如何续写她的故事呢？L电影发烧友的微博视频,北京
【#电影好东西今日上映#】电影《好东西》发布今日上映海报。在远离城市喧嚣的自然中，几位主角并肩而坐，一同仰望天空。他们神态各异，仿佛也在各自想着不同的事情——工作、生活、恋爱、教育，每个人都有各自的“主线”与“课题”，他们将有怎样的故事与变化？#电影好东西#由邵艺辉担任编剧、导演、剪辑指导，宋佳、钟楚曦、曾慕梅领衔主演，章宇领衔主演，赵又廷、周野芒特别出演，任彬、张弛主演，王菊、孔连顺、蒋易友情出演，今日已正式上映。,
#电影好东西##宋佳##钟楚曦#好东西到底好不好看，每个人心中都有自己的答案。L明星观测站的微博视频,北京
很难想象，已经到了不能说不好的地步。男的不能说，女的不能说，重拳出击。#电影好东西#,江苏
#电影好东西#HerStoryL电影画廊的微博视频,北京
是的所以卫生巾广告为什么都是蓝色液体这对小孩男性都会造成误解会让女孩在第一次例假会有负担真的这部电影是我刷到片段就想立马去电影果然没让我失望了女性就是独立的不需要依附任何人找男人不是为了帮忙干活的小孩也可以有自己的想法不受束缚的每个人都是自由的可以去爱和享受被爱但每个人都必须是自己！我想我现在教育小孩的方式和铁梅有点像我会让她表达自己的想法我们之间也会勇于表达爱而不是让她和我的童年一样成为讨好型人格#电影好东西#,广东
愿所有的“小叶”都能快乐生长🌱愿所有人都能从《好东西》中收获「好东西」🎁摸摸头。#电影好东西# ,上海
好东西就是好电影就是女子东西#电影好东西#,广东
#电影好东西#特别好看，笑得想si,湖南
#电影好东西#真的是好东西,浙江
电影推荐超话#电影好东西#《好东西》精彩配乐之三：微博正文,云南
#宋佳#的新作《#电影好东西#》点映评分高达9.1分，口碑女王果然名不虚传！#山花烂漫时#电影娱评乐子人期中考O网页链接,北京
#电影好东西#🎬live人也是周五晚上在电影院看上live了谁懂在电影里突然听到汉堡黄的滥俗的歌有多惊喜🥹钟楚曦钟姐妆造好合适好美😍餐桌上性别对立梗的台词好搞笑还有杨英格本色出演，在台词里出演的靴腿，铁门上“爱情没有神话”联动导演的上部电影…总之，好东西是个好东西，推荐（微博同步一下,湖南
《好东西》特别好看知道好，没想到这么好眼泪哗哗地流#电影好东西#,山东
大银幕看钟楚曦最早是《芳华》和今年的《从21世纪安全撤离》当然她是配角，而这部电影才是她的“量身定做”，她把“恋爱脑”演绎的真是爱恨交织；而且，她的发量也真的是给这个角色增色不少，不是有这样一句老话讲:长发是女人无底的欲海（年头太久，大概意思）——现在有这样的一头漂亮飘逸的长卷发应该是每个女孩子的梦寐以求吧！#电影好东西#,北京
#电影好东西#哇给我哭的......,上海
#电影好东西#好看,黑龙江
#电影好东西#太好看了我的妈！！！！！！,北京
在周五的下午“包场”看了好东西，太好了，太好了，这样的电影应该再多拍，狠狠拍。第一个泪点在铁梅带小孩去看live，黑暗的影院中鼓点声更加响亮，看到熟悉的育音堂舞台，我echo了很多大学时追乐队现场的回忆，好像和当时在台下仰着头、眼睛亮亮的自己相遇了。第二个泪点在小叶给茉莉听声音采样，小孩以为是下暴雨的声音，镜头一转铁梅在厨房煎鸡蛋，油点吱啦乱窜，蛋清膨胀凝固，就似一场声势浩大的暴风雨。从没想过“隐形的家务劳动”能被这种方式拍出来，好佩服导演的想象力和创造力。第三个泪点是茉莉安慰小叶。小叶说自己的母亲从来没夸过她，连她那双迷人的眼睛都被母亲恶狠狠地称为“瘆人”。茉莉用稚嫩的声音说“我喜欢你的眼睛，我喜欢你用你的眼睛看我”。小叶抱住了茉莉，我也抱住了自己。第四个泪点是小叶安慰铁梅“不用做到最好、也可以搞砸”，还有小孩躲在柜子里问铁梅“你已经是个很好的妈妈了，他们没有当过妈妈，他们什么都不懂，为什么他们能骂你？”，最后的一连串高潮情节。小叶和铁梅在天台上那段对话初听觉得有点鸡汤，我心中那种逆反心理刚要抬头，还好电影适可而止，没有把说教再进行下去，而是由两位女性的眼泪和拥抱继续传递力量，一切都刚刚好。小孩因为惧怕上台后演出搞砸而躲在柜子里，因为不上台就不会被骂，不写就不会被骂，不说就不会被骂。女性被这种枷锁桎梏，被长长久久地阉割表达的权利，但小孩最后还是走出了柜子，女性主义勇敢出柜，我们正视这个世界的恶意。因为整个影厅就我一个人，所以可以肆无忌惮流泪而不用担心他人侧目。但私心觉得这样的电影应该更多人来看，不只是北上广一线城市的男性女性，所有的年轻人都应该来看。#电影好东西#,浙江
#电影好东西#真的是好东西！十分满分的十分！感动的点太多了！让我冷静一下再来写观后感！,上海
女孩子来例假不是什么说不出口的难隐之事毕竟世界上一半的人都在流血#电影好东西#,北京
#电影好东西#看完《好东西》，现在只有一个问题：@邵艺辉我最最最最最最最最亲爱的导演，请问下一部电影什么时候开机？🫰🏻,河南
我很爱看电影，但是除了去小西天，去其它电影院看电影我都会选择人少的场次，因为很多人的观影素质确实太差了。电影的独特魅力之一就是，同场观影的人虽然互不相识，但是因为电影会在同一个场域里同频、共振，一起笑、一起哭，还有那种无声的“交流”，真的非常迷人。《好东西》是一部我宁愿忍受低素质观众，也想在坐满人的电影院里看的电影。#电影好东西#,北京
缘分就是两个人从同一个家出来一个要打车，一个说我送你要送人的说不好意思，还有事然后他打到了他的车#电影好东西#,北京
#电影好东西#来二刷啦,天津
章宇超话#电影好东西成都路演##电影好东西#发一个晓章老师关于“出演这部电影的缘由/契机”的回答~才知道餐桌戏是湿着裤子拍完的ps.若是被视频里突然的大笑吓到我先道歉LJasmine_011000的微博视频,四川
把妈妈的日常——早起打的豆浆上完班买的水果从袋子偷跑出去随机滚下楼梯抖掉刚洗完衣服上的水分夜晚孩子睡着之后掖的被角……采声放进音乐里，这是我很感动的！毕竟我也和茉莉一样很容易忽略这些个细碎平常#电影好东西#,北京
#电影好东西#看完电影了，好看，精彩，真是精彩,海南
想不到有这样的妈妈和小姨我得是个多么活泼开朗的小女孩！#宋佳#钟楚曦#电影好东西#女性#情感共鸣L24小时在线冲浪的微博视频,新疆
让我开心的电影我就喜欢，还是女孩子更懂女孩子#电影好东西##邵艺辉导演的含金量还在上升#,山东
#电影好东西#明天才在院线上映，今晚就迫不及待先睹为快。邵艺辉的作品很吸引翰淼，《爱情的神话》二刷，这部准备等电影搭子外拍回来，再和她一起重温一次。“我妈妈也让我弹钢琴。”“难怪你会那么多乐器。”“喜欢这些乐器是我妈妈死了以后。”羊麻听到这台词一哆嗦大多数家长很少顾及孩子的感受，总认为他们吃的盐比孩子的米多，所以为孩子规划未来也是理所当然。好在羊麻及时纠错，初中开始，羊姐姐的人生就由她自己规划了，羊麻成了旁观者。影片最后母女对话，女儿牢记了她妈妈新闻稿里的一段话：“正因为我们有足够的乐观和自信，才敢直面悲观……”故事中3位不同年龄、身份、经历的女性在爱与被爱的进化中，坚守了本真。L翰淼--KB1的微博视频,福建
#电影好东西#@宋佳如果能让你开心，那就是好东西～,吉林
“我正直勇敢有阅读量，有什么好可怜的！”“你看过几本上野千鹤子啊？”我活着就是为了看这些好东西啊，173大美女太灵太美了！！！#电影好东西#,重庆
#电影好东西#都正式上映半个多小时了，为什么导演的第三部影片还没有定档？@邵艺辉,北京
#无敌散漫的人间#如果能让你开心那就是好东西#电影好东西#,江苏
#电影好东西#看了好电影,湖南
章宇超话#电影好东西成都路演##电影好东西#忘了发一下晓章老师成都路演场的一个回答记录📝Q：什么契机下接下了这个角色？他说饭桌泼水那场戏拍了好多次，裤子一直是湿着的，真敬业hhhh喜欢晓章老师很久了，这次线下看到他真的好开心惹请忽略我突然发出的笑声吓到你们的话我先说声私密马赛！LJasmine_011000的微博视频,四川
我不相信在看过电视剧山花烂漫时和#电影好东西#后会有女性不喜欢宋佳。宋佳——我们东亚女孩的梦中情妈。,安徽
女孩们，你从来不该成为别人希望的样子。做你自己就好，舒服的，坦然的，踏实的，自信的。你从来就不该成为任何人的附属品，你值得活出最闪亮的自己#电影好东西#,江苏
我也渴望能被钟姐拥入怀中！#电影好东西##钟楚曦#L星味社的微博视频,北京
我觉得上帝让我遇见的都是不太喜欢我的男生。现在看很对。因为我现在最大的愿望就是，找到自己的节奏，就算孤独终老，也要找到自己的小世界。有爱者幸福，无爱者自由。所以，只可以被爱捆住哦#电影好东西#,安徽
章宇超话章宇老师谈论自己理解的“小马”片段#章宇##电影好东西#电影好东西超话L什么时候能睡到章宇老师的微博视频,云南
从小到大除了成绩我一直都是父母和他们朋友口中听话懂事的人。为了维持我的“听话懂事”我失去了太多太多…喜欢的玩具喜欢的食物，学会了察言观色，试着讨好那些大人什么时候觉醒了自我意识和女性意识，我已经忘记了，或许是发现了父母的爱是有前提的，又或许是发现自己其实是一个独立的个体。但是真正的独立应该是上大学之后。我开始不再纠结如何得到别人的爱，不再纠结于我是否值得被爱，因为我学会了爱自己。我的女性意识也进一步发展，我痛恨一切大男子主义，痛恨男人的爹味言论，我开始抗议，我不愿意老老实实得被父权社会压制。当我开始反抗我的父亲慌了，他开始口不择言的打压我，但是没有用，我长大了独立了我不在惧怕他的怒火，因为我的怒火比他更甚，于是他开始示弱让步。我始终坚信着一句话“girlshelpgirls”，只有当所有的女性团结一致才能争取到原本就属于自己的权益。上大学之后我了解到了更深层次的女权，不是极端的力的。知道了上野千鹤子，关注了许多宣传女性主义的博主，但是我深知我仅仅只是了解并没有实践，因为我还是很胆小不敢毫无顾忌的去做她们所做的一切。今天我看了《好东西》（“Herstory”）这部电影，我大受震撼，这真的是我今年看的最好看的一部电影，她有笑点有泪点，我有许多的感悟。女性不应该被定义。不管是什么职业什么身份都不应该有刻板影响，人是多面的，不能仅局限于一个方面。电影里的单亲妈妈，乐队主唱她们有各自的优缺点，坚强又细腻。女人男人都是人，不需要向任何事物去证明自己。herstory，关于她的故事，关于女性的故事好东西，好—女子，是否做的足够好不需要向任何人证明！#电影好东西##女性主义##女性力量##上野千鹤子,安徽
来了哈#电影好东西#,山东
《好东西》明天上映如果是章宇教我打鼓也愿意，即使他不愿意，真的帅导演从《爱情神话》到现在，细腻的镜头语言，坦诚热烈的人物。很多人说像是父权社会下的虚假繁荣，但是用喜剧轻盈面对荒诞现实，跳出游戏规则吧，让你开心的东西就是好东西。#电影好东西#其实还有一个问题想问导演，今天一直举手也没被点到作为大学生，大学课本上有的文章充满刻板印象，周围的女性朋友仍然不够敏感，为了避免现实中的大部分矛盾还是会选择逃避，做了很多努力后，社会规则也不会为此改变，即使不玩这个游戏，也并不容易脱身，陷入迷茫，导演或许有什么建议吗最后希望票房大卖,山西
#电影好东西#最喜欢的一段是小孩猜声音，生活的琐碎与心中的梦想源于一处，交织一起,重庆
#电影好东西#特别特别会拍！！！最喜欢一桌人一起吃面的那场戏，要素太多边笑边在感叹导演好会写，就是爱看女导演用女性视角拍女性故事,上海
《好东西》里烂俗的歌一出来头皮发麻导演太会选歌了#电影好东西#,山西
好东西怎么能如此轻盈的拍出这么敏感的话题看完真的原谅全世界了#电影好东西#,海南
#电影好东西#好东西，有点东西,吉林
今天#钟楚曦#在#电影好东西#现场教授的这句广东话真是十分实用：愿世间所有美好的事物都与你相关快来学习吧~电影好东西北京首映礼L趣味播报小达人的微博视频,北京
#电影好东西#ost我好爱，期待之后的放出,广东
#电影好东西#牛逼,北京
#章宇#在#电影好东西#中的新形象是什么样的呢？L星际第一干饭魂的微博视频,北京
好东西真的是个好东西，都快给我看！！！#电影好东西#,天津
《好东西》我已经二刷了，不只是因为故事，更是因为声音。关于女性的声音，关于好东西的声音，关于电影中那段值得反复品鉴载入影史的声音。小叶（钟楚曦）给铁梅（宋佳）带孩子（茉莉），她们听录音猜声音的过程构成了一组既宏大又渺小，既完整又琐碎的对照，这组如同歌剧一般的影像简直妙不可言。那天同朋友走出影院打开微博，看到很多人讨论好东西里隐形家务劳动的话题。我当时脑子里第一时间浮现的就是电影里这组关于声音的蒙太奇，感动得要死。妈妈们默默做的那些被忽视的隐形家务劳动，原来也能在电影里用另一种方式被我们“听见”。铁梅在逼窘的厨房里煎鸡蛋的声音，茉莉听起来像是下起了暴雨；在拥挤的房间里吸尘器吸灰尘的声音，听起来像是刮起了龙卷风；在狭小的阳台上甩干衣服的声音，听起来像是打起了雷；在杂乱的地板上收拾玩具的声音，听起来像是开起里挖掘机。那一刻，我仿佛听到了我的妈妈，我的祖母，或是其他女性的声音，当代女性的束缚与困境，恰恰是在这些不被听见或者听错了的具体的语境里被构建的。很多年前，我听陈粒的奇妙能力歌，歌词写「我听过荒芜变成热闹，听过尘埃掩埋城堡，听过天空拒绝飞鸟，没听过你」。当时好奇是怎么听见的，《好东西》里有答案。我在铁梅身上听见了那些女性燃烧自己的声音，在《好东西》的蒙太奇里听到了导演如何重构、复原、赞美这种被忽视的声音，这些声音，与前调查记者铁梅码字的声音，乐队主唱小叶唱歌的声音，茉莉打鼓与写作文的声音，构筑成了女性的声音，便有了创造我们这个世界的声音。#电影好东西##佳片奇遇季##女性的声音，创造世界的声音#,福建
#电影好东西#我真的享受爆了整个电影厅里面女生们一起笑笑哭哭！！！超好看！！！！那段给小孩听声音太喜欢了！！,北京
看完好东西，突然很想和导演做朋友@邵艺辉，能拍出这么可爱的电影，让人又哭又笑，豆瓣五星安排#电影好东西#,河北
这个舞台有没有很熟悉！📍#电影好东西#取景地#modernskylab上海#,上海
#电影好东西#特别值得看的一部电影我一个人在电影院大哭大笑,江苏
“正是因为我们足够乐观和自信，我们才能直面悲剧。”#电影好东西#年度最佳台词。,山东
#电影好东西#非常非常喜欢的电影，王茉莉有全世界最好的妈妈好小姨,江苏
赵又廷，快把我笑死了！#电影好东西#,安徽
#电影好东西#爆好看,山西
#电影好东西#举重若轻,四川
Insanityisdoingthesamethingoverandoveragainandexpectingdifferentresults.#电影好东西#语录,上海
我完全是买菜都会去霉粉的摊买来支持了！特别特别特别棒的一部电影#电影好东西#,广东
好东西真是好东西，我爱宋佳，我爱铁梅妈妈。雌鹰一样的战士#电影好东西#,四川
演员@宋佳@钟楚曦身着#GIADA2024春夏#秀款系列，共同演绎HerStory。#电影好东西##宋佳钟楚曦双A大片#,广东
从点映开始热切盼望了2周，果然不负期待。生活破破烂烂，但今天看了点《好东西》，哭哭笑笑，在导演建立的“新游戏”里玩得很尽兴，就像在最近的阴天里突然被阳光包裹。我也会继续幻想的。看完谁不想喊宋佳一声妈妈然后被她温柔地摸摸头#电影好东西##Herstory#,陕西
#电影好东西#什么是好东西？让你开心的就是好东西。,北京
王铁梅真的把王茉莉养的很好#电影好东西#,黑龙江
太好看了好东西，今年看过最好看的电影！！非常搞笑但又十分感人，整场基本都是女生，非常非常好的女性题材的电影！！#电影好东西##电影好东西定档预告好敢说#,山西
风趣幽默！#孙红雷#笑称#章宇#那位男士～#电影好东西#北京首映礼L小炸星球记的微博视频,北京
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈铁梅踩平衡车：#电影好东西#,山东
#电影好东西#真的是好东西！！好看爱看！！！,上海
《好东西》剧组xClass海报“我们开创自己的游戏。”“如果没有准备好，可以晚一点再面对。”“你怎么打鼓女孩就怎么打鼓。”这组海报绝了啊。#电影好东西#,广东
好东西果然是好东西，还有山西人彩蛋。#电影好东西#,四川
#电影好东西#绝对是顶顶好的东西,辽宁
