comment,province
“你的眼睛很美很亮，你怎么看我都没事儿，我喜欢你盯着我。”轻盈的、欢快的、惬意的、认真的、可爱的、随性的、肆意的、令人向往的……#电影好东西#,北京
这个世界差评但我的好朋友满分#电影好东西#,北京
#电影好东西#当小叶用开玩笑的语气讲出自己不被爱的童年往事时，王茉莉用自己的方式表达了她对小叶的爱。大家看到这段的时候有什么感受呢？#心疼小叶##好想抱抱小叶#L万达电影的微博视频,黑龙江
VLOG超话：太好啦是我的VLOG回归啦#生活记录##电影好东西##vlog#L刘思璇的海绵宝宝的微博视频,河南
#电影好东西#台词大赏👇总有一句能戳中你的心~“我正直勇敢有阅读量，我有什么可怜的”“女孩应该怎么打鼓”“你怎么打鼓，女孩就怎么打鼓”“如果能让你开心，那就是好东西”“气氛不会被礼貌破坏，只会被不礼貌破坏”“生活为什么不能搞砸，能砸到哪呢”“这个世界上哪个事儿不比男的重要”“正因为我们足够乐观和自信，才可以直面悲剧”“血又不是屎，怎么能弄脏呢”“回忆过去是油腻的开始”#电影好东西严选歌单##佳片奇遇季#,黑龙江
#电影好东西#九大细节盘点👇一起来聊聊你们还发现了哪些~本片由邵艺辉执导，宋佳、钟楚曦、曾慕梅主演，正在影院热映，电影里有超多小细节等着大家来发现哦~影院见！#佳片奇遇季#,黑龙江
#电影好东西#好看到可怕,上海
看了#电影好东西#，主要是看豆瓣评分8.5才想去看的。而且想看宋佳和章宇的二搭。电影的光线、色彩、生活气息我都很喜欢，但说实在的也没必要去电影院看但如果不在电影院看我应该真的会看不下去，因为剧情不算很紧凑的，笑点蛮多但我笑不出来电影院倒是有人一直在笑…不太喜欢这种讲道理的电影，感觉道理很浅显…看着有点尬，但也许很多人走不出那样的他视困境吧。。有一说一，章宇真的是电影气质🎞️挺喜欢他这个角色的，腼腆羞涩☺️以后不想看有小朋友的电影了，喜欢不起来,陕西
#电影好东西#拍摄地点上海，ip正确,浙江
章鱼这个身材真的有让我吃惊到哎邵艺辉这部电影真的有太多小细节让人觉得真不错！#电影好东西#,湖北
看了《好东西》关注了宋佳，顺便去听了她和杨天真的播客。快乐可能真的是一种能力，她身上就有这种肆意和自信的感觉。我不知道这种能力和人的出身、家庭环境以及人生经历有多大关系，但我有很长一段时间陷在“我不是个快乐的人，我因过于敏感而时常不快乐，我的笑只是虚伪的保护色”这种心态中。唯一庆幸的是我一直在坚持，采取各种各样的方法和措施让自己快乐起来，我也能感觉到时间的力量，会洗刷掉很多悲伤或者自我怀疑的情绪。既然是一种能力，就可以培养和锻炼，怪社会怪别人是没有用的，只能靠自己逐渐强大起来。#电影好东西##宋佳#,北京
#电影好东西#电影里面有两句话，都是关于夸赞他人的：小孩和叶子说：“我妈经常夸我，夸得我都有点不自信了”叶子和王铁梅说“看来我不能再夸你”一个是妈妈对女儿的无条件支持，无论女儿做啥都会夸奖她，给她无限的底气。夸赞孩子确实会给她建立自信心，但是也会给她造成自卑的心理，因为她在妈妈眼里是最好，但是在别人眼里不一定是最好的。一个是朋友之间的欣赏，欣赏她才夸她，但是这种夸奖会对朋友造成一定的心理压力，因为夸奖就像是一种对你的期待，被夸奖的人会担心自己达不到这样的期待而有压力。以前完全没有想过赞美也会带来这样的“反作用”。怎么样的赞美对别人来说才是恰到好处的呢？我也不清楚。但是我真的觉得会赞美和懂得接受赞美都是一种能力，会赞美说明有欣赏和爱人的能力，懂得接受赞美是对自己有足够清晰认识的能力。想到中学思想品德书上有一讲是“认识你自己”，那个时候糊里糊涂，以为自己真的认识自己了，也没有过多去思考自己是谁。实际上认识自己的过程也是一个成长的过程。认识自己，接纳自己，接受属于自己的赞美，不以此欣喜若狂，也不以此为压力。下次别人夸自己的时候，就坦然接受它，然后说一句“我知道”！#电影好东西细节#,广东
好东西里的铁梅就是Fe-male啊电影里的主角是铁梅，所有的女性都是铁梅，不被看见的铁梅们，在好东西里，被看见了其实也是枪与玫瑰的意思导演名字起的太好了#电影好东西#,北京
#好东西#我的评分：#电影好东西#复杂争议的社会议题用温暖舒服的叙事表达，女性表达中四两拨千斤的舒畅感，今年电影院的好东西，邵艺辉值得！,四川
#电影好东西#这个片里出镜过的最像正常人的是语文老师.......,广东
好东西我的评分：#电影好东西#电影的名字就最好的评价。,广东
铁梅、小叶、茉莉，女性是万紫千红，是百花齐放。#电影好东西#,浙江
#电影好东西#特別喜歡電影中的這幾句台詞：“遊戲的規則就是這樣的”“那我們就不要玩這個遊戲了”“時間還長我們可以慢慢找到自己喜歡的事情不一定要現在”“為什麼不能搞砸又能搞砸到哪兒去呢”“如果能讓你開心那就是好東西”,上海
"#电影好东西#《好东西》好看,在看之前通过网上的评论我将它片面的理解成了又是某一种“大女主”电影,但其实不是,它只是告诉你,你应该尊重你自己,你可以去犯错,你可以去爱一些就算不那么好的人,好的爱是支持你做你自己,好的爱会让你学会爱自己,爱你的朋友是比一个不那么好的爱人更可贵的财富.很淡,但很感动.以及,曾经纠结于我是不是再也不会遇到很喜欢很喜欢的人了,但是看完电影之后我莫名释怀了,遇不到就遇不到吧,那又有什么关系.",四川
昨天刚看完好东西今天就打到了女司机的车香香的连周一都变好了#电影好东西#,山西
#宋佳太迷人了##电影好东西##好东西要分享#《好东西》值得！,河南
#电影好东西#,陕西
#电影好东西#一桌好菜，好吃好看！片中三位男性演员演技不错！#影视推荐#喜欢里面的配乐，循环播放！难得的反映当下生活的电影，导演继续加油！,四川
#电影好东西#的笑点真是太密集了，闺蜜就是要这样互相支持的！#宋佳##钟楚曦#L元气爱豆的日常营的微博视频,北京
#电影好东西#特别喜欢采音那一段的隐喻，磕头的声音是不对的，用力回击的声音才是对的，一下子就流泪了。你们去看了没？,河南
#好东西#我的评分：#电影好东西#非常好看，喜欢里面女性之间的纯粹关系，不想看雌竞小宋佳演的铁梅好飒,吉林
她坦然接受行业动荡的灰尘落在自己身上的重量#电影好东西#,四川
#好东西#我的评分：#电影好东西#真的是好东西很久没有这么好看的电影了,安徽
好东西超话武汉版《好东西》VS成都版《好东西》#电影好东西#,四川
好喜欢女生之间的自然相处相互帮助姐姐妹妹妈妈女儿有些话不用说就能共情懂你的软弱坚韧嫉妒和野心并且张开怀抱安慰#电影好东西#LCrooked-III的微博视频,新疆
#电影好东西#说个有趣的，撇开台词和剧情，电影中的角色，来上海这几年基本都见识过，单亲妈妈的女主笔、敏感缺爱但个性的设计（和主唱有些出入哈哈）、看起来老实但闷骚的音乐男弟弟、甚至是一个个酷酷的“小孩儿”，更不必说电影中设定的街头即兴而歌的年轻人、自媒体带货、女权书籍、不完美的老洋房、livehous演出和双年展…真的，这就是这几年体验到的上海，真实又包容，容纳下每一个自由的人和五彩斑斓的伤痛。最后最后，真的好喜欢导演对独立音乐的挖掘，上部爱情神话也是，音乐上大分！,上海
#我们需要什么样的女性电影#《好东西》，9.1分，1.5亿。考虑到今年影市的大环境，《好东西》卖得还行，但离破圈还有距离。都说这部电影似乎仍停留在圈层狂欢，它让一部分人爽了起来，也只让一部分人爽了起来。从市场上看，《好东西》没能引发更大的风暴，但从创作上看，它提供了内地女性电影量变时代的正面范本——我们需要什么样的女性电影？我们怎样拍女性电影？#电影好东西#,
#电影好东西#早上刷小红书，刷到导演是个被动的人，一拍脑袋，要不去院线支持一下吧。事实上上个周末真的基本上是在床上刷着手机度过的。我也是个被动的人，人际关系，学业，工作，都很被动，从小就被动，但是被动并不是个积极的词也带来不了积极的事物。想着去看电影吧，或许会让我心情好转呢。就买了票刚好下午没课刚好还有特价票。对我来说，是治愈片。害怕暴露，但是人生那么长，早晚会暴露。正直勇敢有阅读量。好像小时候一直被教育的真善美，在长大后就不再出现，接触的最多的好像是“竞争”“高效”“焦虑”。其实我是一个好人，也应该给自己一个👍🏻嘛。虽然看完电影才1h不到，很多情节却都不记得了，但是现在好像舒服许多，也有力量了许多，明天好像不那么排斥了。我想我真的需要文字给我力量。,上海
女性真的可以把所有事做的很好去看了《好东西》好久没在电影院落泪这么多次了上次可能还是小红花在抖音看到一个博主讲了一个小片段就决定去看了没有去提前了解这个片子我可以说在我这它就是一部好电影一个好东西笑点多对我来说哭点也很多好多地方都很打动我我就说女孩子打鼓就是很帅的我就说我正直勇敢有阅读量我并不可怜还有小叶她做的事也像是我能干出来的她放下了男人反而贴上去了好妙啊很巧的是前几天听了杨天真和宋佳的那期播客虽然不是说的这部电影但是小花老师说的一句话还是让我特别有感触：电影这东西本身就没有答案自己的感受就是最重要的好东西#电影好东西#,河南
#电影好东西爆梗制造机#今天给大家带来一部让人大呼过瘾的电影好东西！🎉🎬影片不仅情节紧凑，而且笑点密集，是爆梗制造机无疑了。从主角的幽默台词到配角的神助攻，每一个细节都让人捧腹大笑。😄影片中的每一个角色都鲜活而有趣，仿佛他们就是我们身边的朋友。他们用智慧和幽默化解了一个又一个难题，让人在紧张刺激的同时，也能感受到轻松愉快。🎈如果你正在寻找一部能够让你从头笑到尾的电影，那么这部绝对不容错过。它不仅能够带给你欢笑，还能让你在欢笑中感受到生活的美好。😄💖别犹豫了，快去观看这部电影，让你的周末充满欢笑和快乐吧！🎈🍿#电影好东西##爆梗制造机##周末好电影推荐#,河南
看完好东西，真心觉得邵导太会选歌了最近真的太太太喜欢britpop这种慵懒自由随性，又带些治愈的风格了电影里几乎每首歌俺都爱，刚开始响起前奏就知道狠狠戳中心趴了喜欢金斯伯格又如此爱女生的邵导谁不爱呢太有魅力和细节了无关成功失败无关对错无关圆满残缺无关过去无关将来，自由蓬勃的生命力本身就是好东西#电影好东西#,上海
宋佳超话来看我老公姐了@宋佳姐能不能演个拉片啊#宋佳#最后一张两个老公合体#电影好东西#,北京
#电影好东西爆梗制造机##电影好东西爆梗制造机#👂电影《好东西》的好口碑已经传到了校园！影片点映进行中，你对「好东西」的开发程度到达100％了吗？@电影好东西@微博电影@微博校园携手“微博鉴梗官”@大连理工大学@江南大学@宁波大学@西北政法大学联合发起“梗王挑战”，戳下文了解活动，还有机会获得影片周边福利！#电影好东西#,山东
【#电影好东西#陷入知识产权争议】女编剧和女制片打成一片混战，原来#好东西#的真实含义居然是一个女子说东、另一个女子道西？早就说了，就算#好东西豆瓣开分9.1#，其实描绘的也是一种情绪上的乌托邦，不管电影拍的多么美好，回到现实还是这一地鸡毛…————也许这才是对女拳最好的解构吧？→_→,北京
#电影好东西#,重庆
#电影好东西##2024年观影记录#电影所诠释的内容本身是一种突破给母亲的家务活配音乃神来之笔电影整体节奏逊色于#电影爱情神话#分高的原因一定程度是电影的突破性带来的感觉更适合拍成电视剧梅婷的女儿太会演戏了吧小孩儿真是最没有分别心的人了,内蒙古
好东西也好，脏东西也罢人最大的误区是定义环境、定义人事物很多时候最大的定义，其实是去接受自己接受自己的选择，去看见你想看见的，去正向面对自己，敢爱敢恨、敢接受失去也敢配拥有。听到太多男的应该怎么样，女的应该怎么样，但无论如何，永远不要去用你的定义好要求所有人就应该这样，“什么是好，什么是不好”，你只需要明白你要什么那就是好，否则都是给自己添堵。女性，对外看更对内看，才是最终的答案。#宋佳说拥有最好的东西是自己#，#电影好东西#,湖南
目前陆陆续续收到的#电影好东西#邀约一个不少全答应下来了这部我要刷二三四五遍,浙江
《好东西》好温柔真的好温柔小孩儿的爱都市女性之间互助的爱像“妈妈”那样的照顾像“朋友”那样的陪伴听见山川湖海万物叫喊也听得见『好东西』叮当作响厨房与爱🌊/暗搓搓的突然来了一段拉子的剧情‘不敢想如果真的是这样的家庭配置有多幸福哈哈😆’宋佳从一出场踩平衡车就很姐1后来还穿垫肩西装真的觉得剧组有市场调研过哈哈哈哈哈哈然后我竟然在小红书刷到萨福是合作方啊这，也太惊喜了吧？哈哈哈哈哈/让我越来越相信女孩子就是可以长成自己想成为的样子！这个世界会好吗我不知道只知道力所能及地去支持去感受去发声很有必要！#电影好东西#,浙江
#电影好东西#小孩姐真的太有意思了,福建
最近连着看了两部女性电影一部是《出走的决心》另一部是《好东西》一部色调昏暗压得人喘不过气一部色调明亮充满活力，但是两部电影都揭示出了女性的困境。可能是我周边的环境实在是太典了，影片里的每一幕我都深深共鸣。我从小看着奶奶和妈妈还有许许多多其他女性忙里忙外，真的是无所不能，而爷爷和爸爸这些男性们无能且理所当然地享受着一切，因为他们导致我现在都恐婚。因为我害怕我重复老一辈的命运，我真的害怕！#女本位电影上桌了##电影好东西#,福建
#电影好东西#《好东西》里的歌单来了。给一些没见过磁带的朋友介绍下，这是磁带的侧面，类似书脊。,山东
看个小红书还有讨论该不该屏摄的……屏摄违法嘛？不吧……（屏摄和盗摄有很大区别）屏摄应该嘛？可太不应该了。导演都说了禁止屏摄，还有一大堆拿屏摄图发小红书的，一谈不上尊重导演，二谈不上尊重电影（都不说爱电影了）。昨天去看电影前排有个屏摄男，电影开始好东西的大海报（不知道应不应叫海报，就是蓝底色电影名的那一幕），他拍，中间他看手机，我不知道他拍是想发朋友圈证明自己是女权男还是证明自己是陪女朋友看温和女性电影的好男人（抱歉我脑内编排了）。但是你打开你那个破手机，在那个环境下注意力集中的我也会被那一块屏幕的白光吸引，真的真的很破坏观影体验。真的不懂为啥还在讨论能不能屏摄，屏摄碍你什么事儿了？有点修养吧大家，禁止屏摄电影前面大头的广告都说了，听不懂人话的那也只能另算了。好家伙，真情实感的上网午休没了，。最后，创作团队真的不考虑出一些个文创周边嘛，爱，想买。#电影好东西##邵艺辉##禁止屏摄#,宁夏
《好东西》确实是好东西！跟育友一起看完，准备再跟姐妹二刷。看奥本海默都能睡着，而且刚连续daytrip的育友，竟然兴致勃勃，嘎嘎大笑，并仔细点评、真诚讨论，这位略强势的大狮子，着实令人意外。好好好，《好东西》是一剂灵丹妙药，这样的好东西，多来多来。#电影好东西#,北京
钟楚曦好美啊啊怎么之前没留意到#电影好东西#,广东
#电影好东西#娃问妈妈你哭了么我说没有娃说你说实话我说哭了,北京
《好东西》是我今年看过最好看的电影，感觉好轻松治愈，特别有一句话小孩问：女鼓手应该怎么打鼓她们说：你怎么打女鼓手就怎么打。幡然醒悟原来人生是可以这样的。我觉得女孩子就是要这样，活出我们自己，你自己就是标准答案，不需要被各种道德绑架条条框框束缚，你就是完完全全决定自己的人，从小缺爱抑郁又怎么样，单亲又怎么样，失恋又怎么样，至少我们的现在就是最美好的，谁也不能影响我们自己。你要去学习，去努力，去看世界，不要让自己只拥有子宫这一项本能。#电影好东西#,山东
“过无需定义的人生，做独一无二的自己。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,河南
-细碎日子里的小惊喜，被惦记总是温暖美好的。跟小伙伴一起看了#电影好东西#，在电影中看到了真实的我，也让千千万万个“我”被看到。小孩儿的话很浪漫也很治愈“你的眼睛很大很好看，我很喜欢，你可以一直看着我”。“总要有人跟你说对不起”，如果没有，那就不要了吧。“我正直、勇敢、有阅读量，我有什么可怜的”？,甘肃
说说二刷。妈妈今年来到了我工作生活多年的城市，给同在这里结婚生子的妹妹带小孩儿。因为是早产，妹夫又总说没时间，妈妈照顾妹妹和孩子格外用心，加上人生地不熟，除了下楼扔垃圾或买菜，她几乎从早忙到晚、寸步不离得守在妹妹家好几个月了。周五下午甩开老公我在家附近的影院一个人看完首映，前脚出电影院门后脚我就买了第二天下午场的两张票，因为在观影的过程中我就知道我一定要二刷，而且强烈地确认我想和我妈一起看。我需要把我妈从我妹那里“借出来”，用合适的理由而不是看电影。好在编造的理由和两个小时独自带娃是妹妹能够接受的，在没有提前告诉我妈的情况下，第二天顺利地接到了她。上车时不知道目的地的我妈显然有些紧张，一直问我觉得哪里不舒服，在一个红绿灯时我总算没忍住跟她说了我的大计划，告诉她要去看一部我认为她一定会喜欢的电影，妈妈的脸上表情由一开始的担心到肉眼可见的兴奋仅仅用了几秒钟，她突然在车上雀跃起来，开心得像要去春游的小学生，于是对妹妹撒谎借老妈的内疚一下子变成了庆幸。观影过程中的体验感比前一天丰富了很多，黑暗里的我妈沉浸在影片里一会开怀大笑，一会轻轻擦鼻子。小叶和铁梅在天台相拥而泣那里，妈妈靠在我身边，抱住我，小声说：对不起啊我孩。我给她擦了眼泪说不用，这么快乐的时刻咱不煽情。电影结束，妈妈最近总是疲惫的脸上是幸福而满足的笑，送她回家的路上我们娘俩畅快地聊着电影里那些让我们会心一笑的情节，听她说着这两小时假期带给她的享受和感动。我说妈，其实我是想我妹咱三个一起看的，但是不行。我还说，妈你不用说对不起，我早就学会原谅自己而且越来越勇敢，我变成了可以依靠的大人。妈妈笑着看着我，问我下次还能不能再把她短暂地“借出来”，我答应了，她说，那咱们先一起保守今天快乐的秘密吧。#电影好东西##母女闺蜜#,江苏
#电影好东西#好看爱看！,上海
#电影好东西#看完短暂原谅全世界了很有力量女生都可以去看看很有意思男的我估计看不懂跟女生同伴一起看效果可能比较跟男的好不排除有正常男性但是真不多,山东
#电影好东西#今年院线最好的电影，什么是灵气和流畅，爱情神话足够优秀，这才是邵艺辉的第二部作品，无论是电影的主题还是导演自己强烈的个人表达欲，都是如此的融洽且过瘾，电影的过程中小孩儿听音轨的那段堪称教科书，邵导的文字和剧本太扎实，对于女权的表述，打拳还有男女对立用一种轻松诙谐的方式去呈现，很聪明的表达。电影的最后，十分感动，为啥人们喜欢去书写悲情或者悲观的东西，那不是消极也不是消沉，因为我们的自信或者坚强可以让我们去面对和感触那些不好的东西，为啥需要男人，因为男人好玩，所以是好东西，socool！今年电影最好的东西@邵艺辉,湖南
周遭越挤，山越高大。所以尽情解读吧。你的理解与我的理解之差，就是我的海拔。#电影好东西#,陕西
准备二刷#电影好东西#,安徽
嗯是好东西👍#电影好东西##记第一次一个人看电影#,四川
可我已经长大啦，为什么还会因为一句话哭泣呢#电影好东西#L娱乐小局的微博视频,北京
#好东西#我的评分：#电影好东西#给个7分吧。题材比较新颖，特别是听配音与做家务声音那段，设计很不错。这是两个“懦弱”的大女人被一个内心强大的“小女人”拯救的人生故事。有人说：小孩儿成熟又压抑。是不是越成熟越压抑，压抑后懦弱？压抑后强大？算了，我是前者,北京
#好东西##电影好东西#1、你以为的山河湖海，是妈妈操持的宇宙；2、“你怎么打鼓，女孩就怎么打鼓”；3、月经本就稀松平常，自然可以稀松平常地谈论；4、坦然呈现女性的性，女性为主体的性；5、“女权表演艺术家”；6、除了自己，别人没那么重要；7、小孩才是真正看完所有报道的那个人。女性视角的主体叙事从头到尾的舒适，女性之间的真情相处溢出屏幕的安全感,广西
太好了太好了太好了，我们女的就是牛#电影好东西#,湖南
正直勇敢有阅读量#电影好东西#,上海
#为考研加油##电影好东西##电影好东西爆梗制造机#,云南
#电影好东西爆梗制造机##电影好东西#,云南
好东西我的评分：#电影好东西#好看,浙江
#好东西#我的评分：#电影好东西#又好笑又感动。80%搞笑20%感动。宋佳和钟楚曦的搞笑好自然，令人意外的是赵又廷，一本正经的雄竞，很好笑。哈哈哈哈哈哈哈哈。必须5星好评！笑吐至少3次！！,浙江
#电影好东西#看了，很现实，被忽视的女性困境搬上荧幕，希望越来越多吧这类型电影,山西
《好东西》真的是好东西，家人们看起来铁梅小叶和小孩我都爱#电影好东西#,江苏
二刷#电影好东西#又幸福了姐☺️,广西
#电影好东西#都给我去看！！！！！！！！,广东
#电影好东西#“我的一生还很长，还有很多幻想，没必要现在就定下来最喜欢什么”如果能让你开心，那就是好东西,福建
做个小孩儿，自由松弛无幻想。#电影好东西#,山西
一些超可爱的《好东西》手绘。有骑平衡车的铁梅女侠、委委屈屈蹲成一小团的小叶、去除爹味的王茉莉，还有爱情障碍周野芒老师。都是电影里各角色的高光时刻。cr.巴巴伯伯#电影好东西##佳片奇遇季##钟楚曦说宋佳是爱的发电机#,广东
好东西真的是好东西！#电影好东西#“我正直勇敢有阅读量，我可怜什么？”,河北
值得去看的好东西！激动，开心，意犹未尽，生活可以如此的快乐轻松和简单。能达到这种状态是多少钱都买不来的。#电影好东西#,重庆
#电影好东西#真的推荐去看，小孩说的话让人想哭又想笑，和小周看完在这思考复盘好久,安徽
晚上看了电影《好东西》，好看，真好看观影前，在碎片化信息中我可能认为它是部女性主义的电影；观影后，我认为女权标签真是过于单一的定义了。电影通过描绘王铁梅（宋佳饰演）和小叶（钟楚曦饰演）两人相识相知的故事，表达被原生家庭、性别困境、身份标签裹挟的平凡人，如何在琐碎且孤独的生活中，学会与自己和解——“一切让自己快乐的东西，都是好东西”！看完后，给最近忙碌的我带来一种舒适感。电影有三段桥段，让我印象深刻（有些剧透，介意慎点）。一是小叶带铁梅小孩听各种声音，让她猜着玩。每个声音对应着铁梅的日常琐事，洗菜、收拾画笔......这里让我感叹导演的艺术手法，没有刻意展现生活的鸡毛蒜皮，以及对单身母亲的悲苦叙事。而是在轻松愉悦的背景声中，描述出铁梅作为单身妈妈的生活。这种手法也恰恰呼应了女主铁梅作为记者的叙事价值观——不刻意自怜、不刻意悲情。二是铁梅、小叶、小孩、前夫和现任在同张桌子上吃饭，关于两性的梗以话赶话的形式呈现，实在太搞笑经常网络冲浪的朋友看了应该都懂，这里呈现了许多两性议题，上野千鹤子、白幼瘦、男性胜负欲、原生家庭......个人感觉这场戏最终想表达的是“不要刻意强调男女对立，不要用性别和身份去限定自己该做什么事”。三是铁梅的小孩完成了当下喜欢的架子鼓表演，切换着她原本应在学校汇演充当观众的画面。在乐队演出中，小孩打架子鼓，做当前最喜欢的事情，享受众人欢呼和支持；在为领导所办的汇演中，舞台上小孩们假笑，领导接电话中途离席，台下家长玩手机。鲜明对比暗喻中心主题——“做自己开心的事情，所感受的情绪都是高涨的，所感受的外界都是为你鼓舞的，而为了别人眼光做的事情，别人或许并不在意，而扮演假笑的你并不开心”最后有个小小感受哈哈，钟楚曦长得实在太阳光，太自信了前期演的那种缺爱讨好型人格，还有点小跳脱的感觉。但哭起来的时候，真怜爱了#电影好东西##微博跨域计划#,上海
不必走励志故事的传统叙事线，去做一个饱受苦难却坚强的妈妈、去做一个封心锁爱、独立清醒的新时代女性或是去做一个能站上聚光灯下打架子鼓的大明星，做个音乐的观众也很好。“我目前最喜欢写作，以后就不知道了。”王茉莉在电影里写的都是半命题作文，然而生活这篇作文永远题材不限。#电影好东西#,福建
#电影好东西#能让你开心的就是好东西,北京
#电影好东西#好看，推荐大家去看（看完出来下雪了…,辽宁
就当ken咋啦？电影好东西赵又廷芭比#电影好东西#L全员护姐的微博视频,上海
#永夜星河##再见爱人##电影好东西#有一种时代终于跟上了我的节奏（bushi也是领先于潮流了从一年级的泥石流少女到如今大家都说你爱自己女王的🐟正在创在的herstory熏鸡事变之后希望更多的女性困境能够被看到而不是被调侃被指责被无视我大概会永远无条件站在女性这边,浙江
上映第4天战报新鲜出炉！#电影好东西# 累计总票房超1.76亿，已有超410万观众入场欢笑，全国各省票房登顶，连续4日票房&观影人次第一，位居一周内地票房榜榜首，连续3日票房超预测！感谢大家的支持和喜爱，“好”朋友们的笑声就是对电影的最大鼓励！影院热映中！,北京
#电影好东西#好看,云南
#电影好东西#好看！质感轻盈但深刻！比起性别话题，更感兴趣对于自由、自我的探寻。“因为拒绝绑架，所以相对自由。”“有人在乎你了，你会有勇气有动力去追求真正的自由。”,云南
我正直勇敢有阅读量，我有什么可怜的？----《好东西》#豆瓣##电影好东西#,云南
#电影好东西##肖战包场钟楚曦电影#来交作业了。电影《好东西》确实好看，笑着笑着又哭了，哭着哭着又笑了，生活真美好，人生也是。,湖南
跟觉得#电影好东西#不好的人简直没有话说首页给推了几篇所谓的负向点评真是言之无物不知道在放什么狗屁基本上就是那种对着血鸭这道菜说你切太碎了，你为什么是鸭做的；你妈竟然是女人这可太女权了，之类这种等级的屁话说实话我觉得这电影如果真想找什么缺点就是王铁梅在自家餐桌和小叶吃的第一顿饭太没吃头了，感觉几个人上桌结果菜只有一把沙拉（当然不是只有一把沙拉，就是对我来说确实有点太少了）没了也是这电影拍得各位确实是鸡蛋里挑骨头都不知道挑啥了，令人不忍,中国香港
这，是真的吗？#电影好东西#,广东
#金鸡直播间#·观众面对面：#电影好东西#影迷金句：没有特长就做最会鼓掌的观众。这位特别会鼓掌的影迷表示，《好东西》深深打动了她，在观影过程中，她非常努力地为电影喝彩。她提到，在现场遇到了许多影视工作者，作为观众，她认为给予他们最大鼓励的方式就是鼓掌，希望这能激发他们的创作热情。L光影岁月的微博视频,北京
哇哇哇，才知道原来爱情神话也是这个导演拍的，当初这个电影排片特别少，我还是晚上坐一个小时车跑去看的呢，当时看完还和朋友交流，她说这部电影讲的是爱情犹如神话一般美妙，而我觉得恰恰相反，爱情犹如神话一样虚无，被大众神化，赋予了魅力，其实它本身什么也不是。最终我们谁也没有说服谁，今年再看好东西，我觉得好东西要好看特别多，狭隘的人只觉得这是女权，而忽略里面还有很多很多关于自由，原生家庭，创伤治愈，单亲妈妈……，女权没有伤害任何人，它只是展现出女性的现状，就这样，说它是女权电影就是吧，只不过夸奖得有点片面了#电影好东西#年度最佳,宁夏
要去看第二遍#电影好东西#,浙江
像山谷里的涓涓细流像穿过茂密树林从空隙照进来的阳光像柔软洁白的羽毛像扎根在土里的参天大树像暴雨之下在家里听着音乐跳舞像一个挣脱一个跳跃像偷偷流过的眼泪像一个紧紧的拥抱像哥伦布像无关性别未来由自己掌握的小孩#电影好东西#,江苏
钟楚曦超话｜#电影好东西#摸两张@钟楚曦,英国
算了一下，我去深圳看一场电影，花费跟我在香港看一场差不多，还没算上时间。但#电影好东西#太好了，你觉得哪怕跑那么远看一场也是值得的。如果香港能上的话，我肯定会再看一场次。,中国香港
我们可以选择任何一种生活，只要开心就好。“你打鼓什么样，女孩打鼓就什么样”“能让你开心的东西就是好东西”“我正直勇敢有阅读量，我害怕什么”#电影好东西#我愿称之为年度女性之光,陕西
#好东西#我的评分：#电影好东西#正直勇敢有阅读量就是最好的祝福！,广东
#好东西快车太臭#之前就有网友吐槽过：打网约车像开盲盒，快车10辆有7辆都是臭臭的，一上车跟进师傅被窝一样，太暧昧了，全程开着车窗吹冷风也得忍着！#电影好东西#,河南
最近上映的#电影好东西#老婆们都看了吗我说：咱们去看好东西我室友：啥好东西,陕西
#钟楚曦好东西弗里达仿妆##钟楚曦弗里达化妆vlog#钟楚曦电影《好东西》饰演的小叶弗里达仿妆，让人眼前一亮，这个妆容竟然是她自己亲手打造的！真是让人不得不佩服钟姐的动手能力，简直瑞思拜！在《好东西》影片中，钟楚曦饰演的小叶角色可圈可点，给观众留下了深刻印象。没想到，这竟是钟楚曦人生中的第一次cosplay弗里达卡罗，妆容之逼真令人惊叹。钟楚曦不仅演技出众，连化妆技术也如此了得，真是让人刮目相看。每次看到她，总能带来意想不到的惊喜，期待钟楚曦未来更多精彩的表现#电影好东西#,广东
能让你开心的就是好东西#电影好东西#,山西
杨晓林等｜《好东西》：新写实电影·新另类女性·新谐谑风格#电影好东西#O杨晓林等｜《好东西》：新写实电影·新另类女性·新谐谑风格,
#电影好东西#哈哈哈哈笑点很多好看！快乐～,陕西
忙里偷闲√《好东西》开映前十五分钟拍板买票，因为不想接下去浪费七十分钟。开场半小时还在谈单，还好拿下了。整部电影有爆笑和爆泪，真的是好东西，隐藏细节很多，很多画面和生活中很相似。从小生活在被女性鼓舞的世界里，首先感谢我妈妈。可能我始终成为不了世俗定义的“优秀的人”，但我妈妈总是说我是优秀的，偶尔承认自己的厉害没有问题的。最开始只是跟随妈妈爱阅读这个习惯一起阅读，刚上小学我并不热衷于写作…是三年级第一次写记叙文，记得快写哭了都没写出来一个字，我妈工作结束回来，教着我怎么理文章大纲，怎么去写我们最熟悉的事物。初中那时，作文偶尔会成为范文，我的一位女性语文老师对我说过，写作可能赚不大钱，但老师希望你能一直保留着这个爱好……直到今天还是习惯性会用文字记录东西。总是习惯性地在身边女性身上找寻问题的答案，继而改造成为适合自己的答卷。再次感谢我的妈妈，还有我的姐姐。#电影好东西#,广东
